obscene,comment_text
0,"I was blocked but then he changed his mind, but I would much rather talk about Russia with You D 

Wanna talk some Russia and Ukraine stuff?

If so I will get the ball rolling

Do you think Russia and Ukraine will unite again?
I think it is possible if Russias economy started grwoing even more then now and lots of ukranians moved there to get jobs.
After a few years of that some people might say hey why dont we unite again we all seem to be working in russia so why not become the same again?

What do you think, is it possible?

( )"
0,"That is fascinating and certainly enlightening, but it doesn't bolster the uncited statement in this article that the SIGs broke their frames in testing.  Though I wouldn't be surprised that something was going on under the table with the Berettas, I was in the military when we did the switch from the old 45s to the 9mm, and the 9mm was a troublesome, finicky weapon not suited for most of the environments that we had to use them in.  The 45 might not have been pretty, but it would take a lot more abuse than the Beretta would and keep firing.  But that's neither here nor there, my only contention is that there's an uncorroborated statement in this article that nearly the opposite is reflected in other articles."
0,"I actually wrote most of that Trivia note (and it has since been reworked on TFWiki.net), for I was the fan who inadvertently alerted Michael Bay to the two interviews. However, your conclusion that IDW Publishing's information confirming the Fallen was false is the opposite of what I intended, as I was actually suggesting that IDW Publishing were silenced by Paramount Pictures for divulging information that they were not supposed to have released at that point in time. - FFN"
0,"""::::In 1917, Lord Curzon, a British cabinet member, as part of deliberations on what would be knows as Balfour Declaration, wrote a memorandum expressing concern about what would become of the Arab inhabitants of Palestine who had """"occupied the country for the best part of 1,500 years"""" and would """"not be content either to be expropriated for Jewish immigrants, or to act merely as hewers of wood and drawers of water to the latter."""" [1][neutrality is disputed][citation needed] British cabinet approved the Balfour Declaration, which stated the government support for the """"establishment in Palestine of a National Home for the Jewish people [with the understanding that] nothing shall be done to prejudice the civil and religious rights of the existing non-Jewish communities in Palestine"""".[1][2] The League of Nations reaffirmed this commitment in 1922 by establishing the Mandate of Palestine with the prerogative to carry out the Balfour Declaration.[3] Neither partition nor statehood was mentioned as the means of accomplishing the National Home.  

"""
0,"I resent that you have made me an edit warrior for trying to take down misleading and for performing one revert only in order to press my attempt to take it down. And I would resent it even more if it is found that you have not placed a similar notice on Sitush's talk page. He too performed one revert, didn't he?  And he was conducting an unnecessary revert, IMO. What's the problem if cn tags stay until issues can be sorted out? If the cn tags stay, they may attract some more people's attention who may try to solve the problem. We want more people to take an interest in issues. No? And is there something wrong if we let the reader know that there might be something wrong with some piece of info? I think we owe it to our readers to warn them about problems with info as long as we also know about them and as long as they are not solved. How could I be wrong in putting up those tags?-"
0,Re the above: Waaaaaaaaaaaaah 72.37.171.100
0,"Yes I agree with this as well. In particular Paviržis most likely doesn't belong on that list (I'm basing that on this , under Kwiecien)."
0,"After having a look at the articles in question, I am even more convinced that these are very dubious references. The SMH article is actually a secondary source, with the quote in question coming from tipping.com, which is an American website. I visited tipping.com and I can't even find the quote as it was used in the SMH story, suggesting that they may have changed their minds in the last couple of years! The other article by USA Today seems to be more compelling (suggesting a 10 - 12% tip for Australian restaurants but no tip for other services), but again doesn't correlate with my experiences. As mentioned above, I worry about the quality of the research in the article, because it clearly says that New Zealand has no tipping, and yet seems to think that Australia (which is just over the way from NZ) has a totally different tipping custom. My experience has been that this is not the case, and I would think that the tipping custom that applies in NZ applies equally in Australia."
0,"""

 the never ending edit... 

Of the hundreds on my watchlist this article is like the never ending edit. Of this I'm sure, this article has become a cause and darn if I'll let a """"so"""" where there should be a """"but"""".  If this article with its minutia is your cause well then have at it with all of your attention. It at least keeps you away from the rest of this project.   talk 

Heh.  Terri Schiavo as a flypaper for the priority-challenged.  I like that notion.  ^_^  - 

My dearest sir, you are so correct!  We are going to ramp this up slowly.  Terri Schiavo is not a movie star.  She is an issue about American jurisprudence and how wrong Congressional intervention is.  THAT is her notability.  If you think about it, she is just along for the ride.   

The perspecitve of this article should now change to change to the judges.  It is the politicians were who were the flies. They got swatted away, but she sticks to them, does she not?  Andrew William Morrow   """
0,"Hi, neighbor! 
Nice to see another New Orleanian on Wikipedia.  Thanks for your edits to the New Orleans mayoral election, 2006 page; it's a lot cleaner now.   I was trying to figure out how to fix the capitalization, but you took care of it.  I'm still new, so I've got a lot to learn.  Thanks again....."
1,"GO FUCK YOUR SELF , WIKIADMINS"
0,"Or the fact that I was not even linked to the discussion regarding this block or report in order to discuss with it, making the original block invalid for ANY reason other blatant SPAMming/etc., because I was not even notified of the discussion to even write on it.  Etc."
0,"When trying to more the first paragraph, I found that both of its topics are covered more thoroughly elsewhere in the article."
0,"""

 The Signpost: 31 December 2014 

 Read this Signpost in full
 Single-page
 Unsubscribe
   

 1964 Constitution of Afghanistan: Preamble 

It's already at wikisource:Constitution of the Kingdom of Afghanistan. Should I nominate it for deletion without redirect?   
 I just redirected to 1964 Constitution of Afghanistan; seems like the simplest solution.  Maybe some of them could be expanded one day if there was significant commentary on any portion of the constitution (a la Second Amendment). I know pretty much zero about Afghan law and doubt that they would realistically expanded, who knows though.   """
0,The nom's at Wikipedia:Requests for Adminship/Moralis. All you have to do is accept on the page. Good luck!  Speak!
0,"Welcome!

Hello , and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Here are a few good links for newcomers:
The five pillars of Wikipedia
How to edit a page
Help pages
Tutorial
How to write a great article
Manual of Style
I hope you enjoy editing here and being a Wikipedian! Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. If you have any questions, check out Wikipedia:Where to ask a question or ask me on my talk page. Again, welcome! 

 Wikiproject trains 

Okay, to join you have to add your name to  though you don't have to be a member to edit pages, obviously.

The best thing you can do is watch the wikiproject trains site for any announcements click here

and similary add things you're interested in to your watchlist.

I can tell you about images as well if you like.

What is your interest area?"
0,Thank that is very helpful.  Thanks a lot. 66.71.97.40
0,"Ugh, Ayn Rand. *Shudder* You're right, that is absurd. Let us return to our lives."
0,"Hu12, could you explain your criteria you used? I looked in the page you refered to and did not find anything regarding specifically the proper procedure on naming places. Whatever the criteria, I am pretty sure it is not alphabetical order, neither a nightclub should come before a city."
0,"Wikipedia:Headless Chickens 

I have nominated your headless chicken page for deletion as it is useless. Lets hope it gets deleted, yes."
0,"Sorry
I am sorry for the attacks i made. All i want is a nice blowjob. I was hopping you would give me one. And also sorry to wiooiw. His was really fast. he also might like a blowjob or two from you. I bet you are really good at them.206.217.211.117"
0,"Yes please, I haven't got a Haynes manual for the Zip so it would be much appreciated. The couple of paragraphs on the first few pages are referencing gold. Introduction dates would be great if it has them. A question for you; how would you present the technical data? The infobox template is going to get really cluttered with five models worth of figures. I'm thinking a table would be better but I have only a little experience  with tables on here."
0,REDIRECT Talk:Christian Martínez Muñoz
0,"""

 Epidemiology 

There are two sets of figures, one for the population of people with mental illness (numbers ranging from 0.017% through to 10%) - there is then a set of 3 figures for the general population ranging from 0.4%-1.1% under the heading that """"within the general population the variation is less"""".

This statement is patently false - the fact that only 0.17% of the mentally ill population in one country have the disorder means that the variation between that and the 1% figure would be huge - statement should be removed.

Also - why does this second table exist, there are only 3 figures in it - is it relevant or important?
130.216.91.176  """
0,"Standing Ovation 

In the Missy Elliot Challenge, it wasn't the first standing ovation, In season one finale after Jabbawockeez and Status Quos Stomp the Yard, they had a standing ovation."
0,I intended this to go the page:
0,"None of those two books are quoted - how am I supposed to know if, and to what extent, they dispute Hirst's book? The quote you do adduce, though horribly POV to be honest, in no way implies that was a casus belli for the invasion of Lebanon. As for the two other sources I added today, the book is peer reviewed and therefore is fit for Wikipedia. The editorial is syndicated in a mainstream source, The Independent, and has an extremely notable author when the subject is Israel, Palestine and Lebanon: Robert Fisk. It more than surpasses Wikipedia's notability standards. And I just added a third book about Israel's military history."
0,"""

 Please stop. If you continue to vandalise Wikipedia, as you did to Hebrew language, you will be blocked from editing.   
If this is a shared IP address, and you didn't make any unconstructive edits, please ignore this warning """
0,"Vallejo 

The article is great! I do not own the houseboat but have lived on her recently. The owner is as you may know very protective of his privacy, and there are some hull issues that mean right now the boat should only be accessed by people familiar with its structure until it's repaired. Ciao!"
0,""":SilkTork, I struck some comments on Fainites. Please point me to others that shoudl be struck, as I cannot find them. — (Talk) 

"""
0,", 2 November 2006 (UTC)

alright fine. apology accepted. i gotta work on my style and communication skills.  19:40"
0,"Welcome!

Hello, , and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Here are a few good links for newcomers:
The five pillars of Wikipedia
How to edit a page
Help pages
Tutorial
How to write a great article
Manual of Style
I hope you enjoy editing here and being a Wikipedian! Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. If you need help, check out Wikipedia:Questions, ask me on my talk page, or place {{helpme}} on your talk page and someone will show up shortly to answer your questions. Again, welcome! + R/W"
0,"""
The Montreal-Ottawa trains end/start at the """"new"""" station in east end Ottawa (just east of the Rideau Canal). It is the station that replaced the original one in downtown Ottawa near the parliament buildings. See Ottawa Station. The Fallowfield has nothing to do with VIA's Montreal-Ottawa runs. Likewise all Montreal-Toronto runs start/end at Union Station in downtown Toronto. Aldershot is beyond Toronto.  """
0,"Don't
Don't come on and cowardly hide behind a fake account and revert a perfectly good edit."
1,"go fuck yourself you stupid Tanzanian slave monkey, your country is shit poor and ugly. User:EkoGraf approves this message. User:EthanKP 1:25, 29 April 2013"
0,"Eurostar 

Hi there. My recent edits on the Eurostar page gave a better view of the train itself and not so much the station. It is a better image which is why I used it. I don't see how it's not constructive.

Thank you. 86.176.5.53"
0,refer to WP:NPOV for more information.
0,"Its only fair if GDI And Nod gets a military Doctrine.

Also the Scrin gets a military section and a technology section.( )"
1,You're a major retard
0,"Aesthetics 

I don't think I've ever seen a band whose members are so ugly! I really think this needs pointing out somewhere in the article, but I'm not sure how it should be phrased/sourced. 194.189.32.65"
0,"Oops, now I am in the position to say that the grouping (applied now to the article) looks unfamilar, at least from the German point of view ;-). Medicine would be sorted not as a profession, but as a natural science, including neurobiology and psychatry, and mathematics (and computer science) wouldn't be counted as natural science (but maybe as science). Can someone else please tell if these scheme is US POVed to them, too?   22:20, 6 Feb 2004 (UTC)"
0,"Why! Have I Been Wikipedia:Blocked?
????????????????????????????????????????
'"
0,"Whatever happened to the Enola Bean?, The Return of the Enola Bean: Biopirating Biodiversity?"
0,de Brolglie's double solution theory there is the physical wave which the particle occupies a very small region of and there is the wave function which is purely statistical. In
0,"I have now found a link to the actual video of the city council meeting, and have added to the article. However, I have not changed the entire article yet, until the press conference tomorrow when the name change is really, really official, and the web site is changed from http://www.jobingarena.com to is new website. Thanks for your patience and understanding."
0,"""
Also, when I click on the link to the article in Hindi, there doesn't seem to be an article there!    speak! """
0,"As I told you before, you must first try other methods of dispute resolution before Arbcom will hear a case. And I draw your attention to the advice and comments you received the last time you asked about this, which you did not apparently read thoroughly. ?!?"
0,Hope it is soon and painful!!!
0,"Metalcore? 

How is this a Metalcore song? Metalcore is a fusion of Metal & Hardcore. This song isn't a Metal song. It doesn't have Metal-like riffs & it's not heavy enough to be classified as Metal or Metalcore. It sounds more like a Post-hardcore song."
0,its current status as the most boring website ever
0,"Re: An Assisted Elopement and Ten Nights in a Bar Room 
I've seen that you've swiftly gone through some reviews of the remaining short films that you nominated but the ones I made haven't been answered in over a week. Respond. )"
0,"""

Image Tagging Image:Sangesar(A H)1.jpg

 This media may be deleted.

Thanks for uploading Image:Sangesar(A H)1.jpg. I notice the 'image' page currently doesn't specify who created the content, so the copyright status is unclear. If you have not created this media yourself then there needs to be an argument why we have the right to use the media on Wikipedia (see copyright tagging below). If you have not created the media yourself then it needs to be specified where it was found, i.e., in most cases link to the website where it was taken from, and the terms of use for content from that page.

If the media also doesn't have a copyright tag then one should be added. If you created/took the picture, audio, or video then the  tag can be used to release it under the GFDL. If you believe the media qualifies as fair use, consider reading fair use, and then use a tag such as  or one of the other tags listed at Wikipedia:Image copyright tags#Fair_use.  See Wikipedia:Image copyright tags for the full list of copyright tags that you can use.

If you have uploaded other media, consider checking that you have specified their source and copyright tagged them, too. You can find a list of 'image' pages you have edited by clicking on the """"my contributions"""" link (it is located at the very top of any Wikipedia page when you are logged in), and then selecting """"Image"""" from the dropdown box. Note that any unsourced and untagged images will be deleted one week after they have been uploaded, as described on criteria for speedy deletion. If you have any questions please ask them at the Image legality questions page. Thank you. —@ """
0,Yum Chum is not talented.
0,"""

 Tried and convicted in IsraeL? 

The following is not supported and because of it's extreme nature, needs to be proven and discussed here first. Was Rabbi Kahane """"tried and convicted in Israel"""" for """"""""conspiring to commit acst of violence""""?

""""Kahane received a felony conviction in the United States for conspiring to make bombs and was tried and convicted in Israel for conspiracy to commit acts of violence in a foreign country.""""  

Please add your views.  """
0,Feel free to propose a WP:Merge if you think the articles are better together.   Talk to me!
0,"UCMMA

If you know nothing about mixed martial arts then why are you interested in having a MMA related page deleted? I think you should keep opinion like this to yourself if you offer nothing to the conversation. Thank You"
0,"2007 (UTC)
Is there a way to bring the old article back to improve it?  I've saved many articles from deletion and it's too bad I didn't get the chance with this one.  I didn't know it was up for deletion. 23:11, 31 July"
0,"You do not listen very well. It is you who they consider to be the Second Disruptor. And you appear blind to the fact that it is I who is now trying to Make Peace - because that is the Number One priority at Wikipedia. And you are not helpful at all in this. At this point, the only disruptor left is you, Lucas. And I'm trying to get you now to play ball by Wikipedia rules. You disappoint me once again by trivializing Politics this time (which is the exercise of Power). All this is Politics, and FT2 is watching everyone. And you are merely inflaming the situation now with these expressions of Your Political Opinions. It is time for you to find a way to make Peace with your Intellectual Enemies. And here, it is you now who, as Mel loves to say, is Spitting in Everyone's Soup. Why don't you ask Mel what that means.
Mel, I know you are listening - can you explain to Lucas your latest metaphor?
Or you, Banno, would you do it? I've not been able to memorize that acronymous Wiki link for it. Will one of you two Wiki Administrators come forth please at helping me explain to Lucas your Soup Metaphor?"
0,Thanks for catching my errors
0,"December 2008 

You read the welcome page."
1,"n b nb 

fuck you duchas nachui"
0,"Thanks, I appreciated. )"
0,"Wikilove 

Thanks for the wikilove. I forgot to review the LEAD once we were finished. You got off easy. You should at least mention all the Fed Cup championships in the LEAD. (T/C//WP:CHICAGO/WP:FOUR)"
0,"Proposal to delete part of page 

I think it would be reasonable to delete the text below:

There is  contemporary Rubaiyat is by the Iranian poet SALAH AL-DIN IBN BIN DEEN called The Rubaiyat of SALAH AL-DIN IBN BIN DEEN This Rubaiyat uses a number of patterns ie AABA, AAAA. This Rubaiyat uses erotic images to explore a range of mystical experiences. The use of erotic imagery was  commonly used by Sufis in Sufi poetry. SALAH AL-DIN IBN BIN DEEN is well within this Sufi tradition 

Thy red flushed lips pouting moon-flower
Clutch the bee in thy humid bower
Entangled deep he cries for more
As thy wines nectar on him shower

Oh cup bearer bring thy wine don’t refrain
Up lift   thy porphyry cup that I may drain 
My lips to thy lips jar
Lips on cups rim I sip again and   again

Up turn thy cup cup bearer turns
Thy wine hotter than Karkhiya burns
The wine drips fromst thy hole like molten glass
It rim froths with bubbles in my lips churns

The text above may or may not be truthful in its claims of the Persian poet's existence; in any case the poet and translator are both non-notable as far as I can tell; the poetry, furthermore, is quite bad (at least in English; I don't know about the putative Persian), and the explanatory sentences don't inspire confidence in the writer's clarity of thought. The use was commonly used? Sufis used this technique in Sufi poetry?

Why not delete it all? If we do include it, the passage we quote from the new Rubaiyat should not be three times longer than our quotation from Fitzgerald's/Omar's.

65.213.77.129"
0,"""

You've earned the condescension I've given you, not because you're wrong, but because you don't have any interest in doing the hard work necessary to become WP:COMPETENT in editing the ID article.  This is a technical topic and you're not nearly smart enough to bluff your way through it.  If you want to make a contribution here, you're going to have to start reading.  Your not understanding the basic issues involved in the Kitzmiller decision tells me you're going to be starting from near-zero.  In light of that, I do think your efforts would be best directed elsewhere.  tc 

"""
0,I will go ahead and revise.
0,"Re: 

I'm sorry, I don't think an unblocking is appropriate at this time. At minimum, this block will stand for at least 24 hours while we sort things out.  
Fine, let it be that way, but I want you to know that it was User:Bunchofgrapes that started all this:
He nominated exicornt to be deleted. 
He recreated the page as a junk page

Now he blocked Me because in His opinion, mentioning the word in wikipedia is a crime.   04:51, 25 May, 2006 (UTC)"
0,These books do meet the qualifitions under the GFDL license. You can view many of these books text on google books if you don't feel like purchasing one yourself. They have links to the original articles and they have links to history pages. You are misinforming the readers of wikipedia intentionally. Wikipedia should not be used to misinform readers just because you are unhappy. Your additions to the filiqurian page are mostly false uneducated assumptions.
0,"This is as clear a demonstration as you could possibly give that you don't understand, and will never understand, how to write an encyclopaedia. 190.46.98.195"
0,"Rebecca Helferich Clarke FAR 

Hi Brian - Nikki has responded to your comments of a few weeks ago at the FAR for Rebecca Helferich Clarke. This article has been at FAR for a long time, so it would be great to get any final/further comments that you have so we can wrap up the review. Thanks,"
0,"Nigel

Per wiki standards - when to use and external link:

 1) Is it proper in the context of the article (useful, tasteful, informative, factual, etc.)? 
 2) Is it a functional link, and likely to continue being a functional link? 
 3) Each link should be considered on its merits, using the following guidelines. As the number of external links in an article grows longer, assessment should become stricter. When in doubt about the appropriateness of adding new links, make a suggestion on the article's talkpage and discuss with other editors.

I generally avoid external links except when it takes me directly to the home page of the aircraft in question - this link does take me directly to NASM's page on this particular P-61 - that makes this external link appropiate.  Agree that this page does need more references."
0,"The swastika was a braiding tool & spinning tool http://rexcurry.net/swastika-braiding.html 

The article needs information about the new discovery that shows how the ancient swastika was a  tool used for braiding and spinning, as explained by Dr. Rex Curry at http://rexcurry.net/swastika-braiding.html"
0,"""
The official term are in Block 19 """"Service Member has not completed first full term of service"""", Block 24, """"Uncharacterized"""" and Block 28 """"Entry level performance and conduct"""".  Another point in the DD-214 is that in Block 25 says """"he was discharged under the authority of AR 635-200 Chapter 11.  That means he was found to be unfit to remain in the Army and was dicharged for the good of the service.""""  Which you can find it here http://dont.stanford.edu/regulations/regulation27.pdf   """
0,"This FREAK thinks Orgasms cure...

And, how would HE know! haha A socialist probably inures a woman from ever HAVING an orgasm if they get within 100 yards!162.216.14.26"
0,"""
If anyone here can list 331 Conservative MPs I will eat my hat faster than Paddy Ashdown. —  BB """
0,"Its better but still needs work.  Notability isn't demonstrated through a user count here, it's demonstrated through references to 3rd party sources.  This article still has zero references.  Please WP:CITE your references to reliable sources."
0,"""

Hello , and Welcome to Wikipedia! 
Welcome to Wikipedia! I hope you enjoy the encyclopedia and want to stay. As a first step, you may wish to read the Introduction.

If you have any questions, feel free to ask me at my talk page — I'm happy to help. Or, you can ask your question at the New contributors' help page.

  
Here are some more resources to help you as you explore and contribute to the world's largest encyclopedia...

 Finding your way around: 

 Table of Contents

 Department directory

 Need help? 

 Questions — a guide on where to ask questions.
 Cheatsheet — quick reference on Wikipedia's mark-up codes.

 Wikipedia's 5 pillars — an overview of Wikipedia's foundations
 The Simplified Ruleset — a summary of Wikipedia's most important rules.

Guide to Wikipedia — A thorough step-by-step guide to Wikipedia.

 How you can help: 

 Contributing to Wikipedia — a guide on how you can help.

 Community Portal — Wikipedia's hub of activity.

 Additional tips...  

 Please sign your messages on talk pages with four tildes (~~~~). This will automatically insert your """"signature"""" (your username and a date stamp). The  button, on the tool bar above Wikipedia's text editing window, also does this. 

 If you would like to play around with your new Wiki skills the Sandbox is for you. 

, good luck, and have fun. """
0,Drone... you've made your own work there pal... /
0,"""
I definitely don't """"fancy"""" it! -)  However, I will have a look at what's going on and see if an opportune moment arises.   """
0,"""

IT WASN'T A """"PERSONAL ATTACK""""
 """
0,"The disputed edits are not being made to an encyclopedia article!  Said policy does not apply!  What are you talking about?!  

I'd stop threatening to get me blocked if I were you.  (Karwynn)"
0,hello my name is fredrick booty face douglass
0,"LaTour Genealogical Collection 

Help me with this. The image came from a newspaper clipping that I sourced, by nameing the newspaper. I followed the wikipedia's guide for uploading newspaper under fair use of media, so what is wrong with it, I am lost. I followed the templete for loading images."
0,"Not until we resolve this issue, you apologise and remove or preferably erase the bad mark you erroneously made. 
 Why should I live it? You were clearly in the wrong. You need to take responsibility for your actions and consider the effect of them upon others. 

 It's remarkable that you will go to all this effort to refuse obstinately, when to simply remove or delete it would take less. Thank you"
0,"Then leave, because you're acting unethically. 71.178.201.4"
0,"""
Sorry you feel that way, but aparently you don't understand that you don't WP:OWN WP.    .Alpaugh """
0,"""
 removed the paragraph. It was uncited since September 2012. «৳alk» 

"""
0,"""

1) Ref #5 is handled...it no longer exists on the SpaceX site as far as I can tell, so I pulled from Archive.org. Performed lots of other citation fixes, including fixing a couple of URLs that were incorrect. I also agree that the forum cite should be removed...if a replacement cannot be located, the material needs to be excised. In my opinion, all the newspacewatch.com articles should be replaced since they've gone completely paywall (I'll be surprised if they survive), even though I've added archive links to all four of those cites.
2) I'll come back and clean up various conversion issues (definitely SI before non-SI in space-related articles), but I didn't immediately see much in the way of spelling issues. There's some formatting work to be done, but doesn't seem too bad.
3) As for images...they simply don't exist at this point in time (SpaceX is, after all, a private company, and conducts their testing in-house). I'm always keeping an eye out for them, but I don't expect anything until this version of the rocket is used for a NASA mission. However, lack of media should not disqualify the article from any status, even as Featured Article (I recall one last year that was passed without free media). Editors cannot be held responsible in situations like this.
4) I agree that """"rocket"""" could be dropped from the title as redundant. Or, use something like """"SpaceX reusable rocket program"""". Eh? —  (t @ c) """
0,"""

Wow, you must have a lack of time on you hands. I think we may need a tag that says this talk page is not for disussion on the subject, but fo improving the article.  ►  """
0,"""

 Maps which should be included in this article 

The excellent blog Geocurrents created some maps based on these stats: .  In the comments, the author states """"Anyone can use any of my maps (those marked as """"GeoCurrents Map"""") in any way they would like.""""  I do not currently have the time to do it, but someone should upload those images and incorporate them. Andrew Keenan Richardson (talk!) 

"""
0,Don't comment on other users when your behaviour is hardly a shining example.
0,You have all my sympathies Mr. Milburn ! The Banner does  read the references and Links - he goes immediately go into attack. He does not help with the articles he has got in in for deletion. In general his only aime is to destroy articles by nominating them for deletion - that is the culture in the Dutch Wikipedia web site where he originates from (he is not English at all although his pseudonym does not indicate that) and now they (they work in groups too!) are infiltrating this web site too ! What they do not realize is that Cyber Bullying is an offence in the U.K. but when I point that out to him - he says that I am threatening him ! He has just nominated my new page Adrianus Johannes Lemmens also for deletion because it is too speculative but he does not point out which part or parts are speculative in his opinion ????
0,One of your favourite admins—and mine too of course—has reopened it.  Fatuorum
0,""", no its decentralized, and nearly non-regulated. So how did these rules come to, from user submissions, which was then turned into admins, but instead of keeping the freedom wikipedia started with, you've managed to turn it into a massive """"IT"""" crowd, full of nothing but admins, if what I did was so disruptive, wheres the disruption? The only disruption was caused from you facists retaliating, otherwise it would have been my just one comment, but it was removed by someone else, therefore nothing even caused a disruption, you came back to my page and threatened me with punishment which clearly is against the """"rules"""" but since you make the rules you don't have to follow them, and you keep arguing about copyright, that's fucking bullshit, I didn't re-add it dipshits, or can you not read, you've punished me for something that never happened, only something I argued about, so you stifle it? You condemn me, without ever asking if I even know copyright laws, or have experience with them, or anything, to which I do, and I guarantee way more than all of you combined. Kww, you block me from my own page, you've got to shitting me, I guarantee you destructive power abuse will meet up with you in real life, as I have seen your true colors, as behind anonymity, everyone acts who they truly are, just merely adding something to my page is a mere conflict of intrust. And if anyone thinks they're cool and blocks me, bans me, whatever, I'll just delete this profile, I will speak my mind, I will be heard, I do not forget."""
0,"DeeperQA? ==

As a cook I often need to find recipes and their closely related variations in the same way a lawyer or doctor may need to find cases and their variations. 

In the past I resolved this need by asking the computer questions by means of submitting keywords. Today the method I use is quite different.

Today I find recipes and their variations by query - not by my query of the computer but by the computer's query of me. 

What makes this better is the time I save repeating keyword submissions  to refine responses and find the answer I need.

What makes this possible is the computers ability to minimize the number of questions it must ask.  

The technique is described here.

  

=="
0,"AFD for Argadorian Calendar
Please do not remove the afd notice at the top of the article. It does not halt the AFD discussion, and it means that readers of the article are not aware of the deletion discussion and do not contribute to it."
0,"What you have found on TAROM's website are the possible flight combinations with departure point at OTP, using TAROM flights PLUS some other airlines' flights, airlines that signed agreements with TAROM; e.g.: OTP - YUL  (Bucharest OTP - Montreal Dorval) route, operated by TAROM on OTP - LHR (London Heathrow) one stop in London and Air Canada's LHR - YUL flight. This cannot be counted as a TAROM's international destinaton, because it is not a DIRECT Bucharest - Montreal flight and it is not operated by a TAROM aircraft on all its length. On the other hand, OTP - LHR (Bucharest - London) can be counted as an international destination for TAROM. It is a direct flight, operated by a TAROM aircraft. 

4. The fact that you are an aviation enthousiast is a good thing and you are welcome to post any accurate and checkable information. Here you a can find a website about Romanian aviation fans: 

Regards
cristibur

4."
0,"hello? is anybody out there? Do you think they'll drop the bomb? I love to eat my supersonic pandas and spit out the remains for the new yorkers to eat, i am god!!! * type ur bold text here* 

www.ilovebacon.com  umpa"
0,ridiculous. The wikipedia gods got me...
0,"""

 Editorial comment

I think """"Of course, this is not literally true. He was making a semi-serious comment on the fact that a small advantage in a rook and pawn endgame is less likely to be converted into a win"""" seems unencyclopedic and WP:OR. I think it should be rewritten as:

""""The context of this quote shows it is a comment on the fact that a small advantage in a rook and pawn endgame is less likely to be converted into a win"""".

 """
0,"DRV 

I didn't make the first of the pair of comments, DavidGerard did. If my comment was inappropriate, his is too. -talk"
0,About command of Broz and ethnic cleansing you must apprehending above statements of Ilario and mine: Tito's command expression is in foibe massacres too and ethnic cleansing is in see also section of foibe too! Your interpretation about optants is wrong because you ignore Prominent Italian historians like..... This article is simple an other part of same historic event of foibe: both were ethnic cleansing for prominent Italian historians! Your changes are POV very much because you are an admirer of dictator Broz and you are negative obstructionist. Moreover in my next change i approve your some words added in article to verify your real intention of neutral collaboration!
0,I responded on the Berlin discussion page. Greetz
0,"Miley's article is listed in Google Scholar, which indicates that the article has been cited 59 times.  The Journal of New Energy is peer-reviewed. Miley's article is available for downloading under Title 17, Section 107, of the U.S. Code (Fair Use). See http://newenergytimes.com/v2/reports/SelectedPapers.shtml"
0,"""

 Your Comments on Davien Crow 
Delete. NN. having a poem published does not make you a poet, let alone a notable one. getting a picture on the wall at school does not make you an artist, let alone a notable one. but since the musicianship seems to be whats really at issue, i say Delete until the 2006 album is released, then if (and only if) that album meets the music test recreate. Nateji77  

I would like to point out that WP:MUSIC only has to be met by 1 requirement. So even if you do not view the CDs released on Kidatrium and Mushroomcloud Records as """"Albums"""", the fact still remains that they (his band Sin Star) has been on 2 national tours. The remarks you made about the picture on the wall at school is churlish btw, VCU's center for the arts is very reputable for it's art galleries if you read the page on them here at wikipedia you'd know. Those tidibits you took cheap shots at were simply part of the biography, not claims to notability. The Music and the Web Design Company should be the deciding factors, and they DO meet the rules... So please reconsider. By all means message me back if you wish to discuss this.

Look the point summarized is I am willing to work with you guys on why these were deleted but until now noone has given us any feedback and has even lied about stuff trying to get it deleted. All 3 of them meet the sufficient amount of requirements for WP:MUSIC, the guidelines in WP:Criteria_for_inclusion_of_biographies, Wikipedia:Importance, Wikipedia:Notability (the fact that suicide girls, gidget gein, and marilyn manson are involved and can be verified in those links should proove that) , Wikipedia:Fame_and_importance mainly the part stating """"There is clear proof that a reasonable number of people are or were concurrently interested in the subject (eg. it is at least well-known in a community)"""" If you can't tell the community of Myspace.com and Livejournal.com alone are enough to meet this criterea you are blind. If you do google searches, go to forums and search their names, or visit internet archives you can find un-disputable information on the band from reputable sources, first hand accounts that are years older than these discussions, and intangible archives kept by internet archives. IF you want more detail read my above rant, your right I do sound mad about this, because I can't see how you can say they do not meet criterea or that this is a vanity page. Please accept my apologies for anything you have taken to be rude and please re-consider changing your vote. What Harm could it do ? BTW I am not trying to bully anyone, I can show you the location of the people threatening to come here and vandalize the hell out of Wikipedia. But I do not want that to be part of your decision at all. (please reference the large rebuttle on the discussion page itself)

I have posted this, I hope that some of you will consider looking for my information and reconsider your vote for now. A lot of people are simply responding to the rudeness of user:sin-thetik and some things I said are being misconstrude as threats. I am simply upset because of all the time it took to write these 3 articles, knowing they fit the guidelines, only to have somone delete them with the proof and verifiable facts right in front of them .. just their un-willingness to read them. Please think it over, I appreciate your time. I'm just a fan girl trying to be the first to get an article up about them since I have been running a fan site about them for almost 2 years now."""
